@relation 'credit_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A-1-M-1'

@attribute '-0.279v10-0.271v17-0.271v12-0.269v16-0.268v3-0.262v7-0.257v18-0.254v9+0.251v11+0.251v4-0.245v5+0.243v2-0.24v1-0.234v14-0.15v6+0.142v19+0.098v20-0.083attribute_0-0.083time+0.054v8-0.038v15+0.034v22+0.029v13-0.028v28+0.026v26-0.014v27+0.01 v25-0.008amount+0.004v23+0.002v21-0.001v24' numeric
@attribute '-0.407v27-0.389v21+0.373v22+0.268v20-0.23v28+0.221attribute_0+0.22 time-0.209v8-0.197v25-0.192v15+0.186v14+0.159v6-0.145v11-0.141v7+0.134v23-0.108v26-0.102v1-0.099v9-0.088v5+0.085v24-0.083v10-0.074v13+0.072v12+0.071v16+0.065v2-0.064v19-0.064v3+0.043v17+0.015v18+0.005amount-0.001v4' numeric
@attribute '0.463v8-0.385v23-0.364v21+0.282v22+0.268v13-0.231v6-0.227attribute_0-0.224v28-0.223time-0.163v2+0.153v24+0.15 v15+0.115v14+0.112v19+0.108amount+0.106v20+0.104v7-0.059v4-0.054v5-0.05v11+0.045v3+0.036v10+0.034v12-0.034v18+0.027v1-0.026v26-0.024v17+0.013v9+0.013v16+0.008v27-0.002v25' numeric
@attribute 0.504attribute_0+0.504time-0.225v25-0.215v6-0.209v14+0.198v1+0.197v5-0.182v23-0.172v2+0.166v19+0.163v8+0.154v22+0.142v27+0.138v7-0.125v12+0.116v26+0.113v11+0.094v4-0.093v16-0.092v24+0.089v28-0.074v17+0.061amount-0.049v9-0.041v21-0.038v13+0.032v3-0.025v20-0.025v10-0.016v15-0.015v18 numeric
@attribute '0.407v19+0.368v24-0.335v25-0.303v20+0.276v21+0.242v15-0.225v26-0.204v18+0.165v6-0.16v16-0.157v17-0.146v27-0.143v4+0.141amount+0.13 v14-0.126v28-0.123v5+0.118v13-0.113v11-0.113v22+0.103v9+0.081time+0.08 attribute_0-0.063v2-0.059v1-0.056v8+0.052v3-0.044v7+0.031v12+0.028v10+0.021v23' numeric
@attribute '-0.315v26+0.298v25-0.291v6+0.285v8-0.265amount+0.26 time+0.254attribute_0-0.234v22-0.225v15-0.19v1-0.189v3+0.186v2-0.184v20-0.172v19-0.163v23+0.158v24-0.147v5-0.13v11+0.125v13+0.102v16+0.101v12+0.085v21-0.084v27-0.082v4+0.077v14-0.075v7+0.052v17+0.048v9+0.048v18-0.033v28+0.032v10' numeric
@attribute '0.765amount+0.268v20-0.257v26-0.224v23-0.215v22+0.161v27-0.151v5-0.145v1-0.14v19-0.13v24-0.12v3-0.114v13-0.111v15+0.073v6+0.07 v21-0.061v2+0.06 v12+0.06 v28+0.053time+0.047v9+0.047attribute_0+0.043v14+0.026v18+0.026v16-0.023v25+0.02 v17-0.019v11-0.019v7-0.011v10+0.008v4+0.005v8' numeric
@attribute '-0.573v28-0.368v24-0.368v20+0.291v13-0.289v15-0.238v25-0.206v23-0.168v19+0.152v26-0.122v22-0.106v8+0.102v4+0.091v21+0.08 v11-0.08v27+0.072v5+0.068v6+0.048amount-0.046time-0.043v12-0.043v2+0.042v17-0.041attribute_0+0.032v16-0.025v9-0.023v14-0.021v10+0.019v18-0.018v3-0.016v7-0.016v1' numeric
@attribute '0.582v13+0.385v23+0.339v26+0.308v25+0.217v19+0.18 v6+0.171v20+0.164time+0.159attribute_0-0.156v5+0.153amount-0.152v24+0.125v8+0.114v27+0.093v12-0.087v11+0.085v14-0.062v3-0.056v4-0.056v1+0.049v10+0.048v21-0.039v28+0.032v7+0.023v16-0.021v9+0.017v15+0.015v2-0.014v17+0.001v22+0    v18' numeric
@attribute '0.518v15-0.481v13+0.403v26-0.332v28-0.212v1+0.151v25-0.141v3-0.13v20-0.127v5+0.107v12+0.105time+0.097v16+0.093attribute_0+0.092v8+0.089v17-0.087v11-0.085v24+0.074amount-0.066v22-0.064v27+0.061v18+0.059v2-0.057v23-0.051v6-0.049v9-0.04v7+0.039v10+0.031v14+0.022v19+0.02 v4-0.006v21' numeric
@attribute '-0.621v24-0.553v26+0.456v15-0.163amount+0.128v13+0.119v19+0.094v23-0.073v25+0.07 v18-0.066v21+0.064v2+0.057v20-0.056v6+0.048v17-0.048v3+0.033v22-0.025v14+0.024v5-0.024v7+0.023v9-0.019v8-0.016v28+0.015v12+0.015attribute_0+0.014time-0.013v1-0.01v10-0.009v27+0.008v16+0.008v4-0.007v11' numeric
@attribute -0.472v25+0.364v28+0.333v13-0.291v23+0.288v26+0.256v15+0.253v2-0.177v22+0.158v20-0.152v19-0.15v7+0.143v17+0.133v16+0.126v18-0.124v1-0.113v3-0.107v8-0.099amount+0.082v24+0.074v4+0.069v14+0.069v12+0.054v10-0.043v11-0.04v6-0.038v27-0.031v9+0.016attribute_0-0.015v21+0.014time-0.009v5 numeric
@attribute '-0.35v23+0.346v27+0.315v19-0.296v24-0.274amount+0.273v6-0.272v15+0.241v14-0.227v4-0.207v13-0.176v18-0.176v7-0.133v1-0.124v11+0.123v12+0.108v26+0.106v9-0.104v17+0.1  v28-0.1v5+0.097v22+0.096v2-0.059v16+0.059v10-0.039v25-0.039v21+0.029v20+0.022v8+0.02 v3-0.007attribute_0+0.005time' numeric
@attribute '-0.653v27+0.409v28+0.277v25-0.272v24-0.27v23-0.229v20+0.168amount-0.128v18+0.124v26+0.116v22-0.094v4-0.091v16-0.09v17+0.082v3+0.075v6-0.07v11-0.062v12+0.05 v7+0.048v13-0.035v10+0.032v1-0.031v5+0.027v21-0.021v2-0.014v14+0.012v15-0.011time+0.009v9-0.006v8-0.006v19-0.003attribute_0' numeric
@attribute '-0.4v6-0.396v25+0.39 v23+0.312v8-0.279v15+0.224v9-0.219v27-0.216v24-0.179v13+0.175v19-0.156v5+0.138v26+0.125v28-0.117attribute_0-0.109time-0.103v1+0.087v18+0.081v10+0.08 v14-0.074v4+0.07 v21+0.065v7-0.06v22+0.06 v17-0.059v3+0.052amount-0.043v2+0.033v12-0.024v11+0.023v16+0.006v20' numeric
@attribute '-0.453v19-0.406v20+0.376v8+0.328v6+0.267v22+0.214v23+0.211v27-0.206v25+0.192v28-0.191v5-0.147v18-0.13v9+0.097v2-0.092v21+0.09 v7+0.088v4+0.076v15-0.069v17-0.061v3+0.06 v10-0.059v26+0.058amount+0.047v14-0.044v11-0.028v13-0.028v24+0.021time-0.015v1-0.015v12+0.01 attribute_0+0.007v16' numeric
@attribute '0.457v19+0.441v18+0.348v4+0.3  v6+0.278v17-0.231v20+0.212v2+0.173v11+0.171v16-0.141v14-0.135v3-0.132v15-0.111v21+0.106v24-0.101v26+0.098v8+0.092v28+0.091v22+0.083amount-0.082v23+0.069v7+0.063v25+0.062v9-0.046time+0.042v10-0.038v27-0.032attribute_0-0.031v13-0.031v1-0.024v12-0.017v5' numeric
@attribute class numeric

@data
0.43949,-0.530731,0.508306,-0.401968,0.990924,-0.668469,-0.015362,-0.273363,-0.009807,-1.137727,-0.270249,-0.101441,-0.226107,-0.395866,-0.48579,0.10081,0.120469,1
4.086428,-0.243388,-0.106834,0.329844,0.53893,-1.645306,-0.323891,0.310292,-0.609749,0.983439,0.372654,-0.817482,0.497588,0.146223,-0.028003,1.16014,0.062872,1
4.424383,-0.254274,-0.259034,0.160173,0.398448,-0.984963,-0.732421,0.355824,-0.342048,0.843237,-0.172626,-1.401379,1.252859,0.487277,0.179438,0.034737,0.56032,1
1.145,-1.870149,-0.320066,-0.077032,-1.664993,-0.105049,0.097172,-0.349869,0.027188,-0.705655,1.290007,-0.340816,-0.015317,0.547244,-0.642741,-0.283178,-0.154614,1
1.067605,-1.128705,-0.482871,-0.066021,-1.251517,-0.783678,-0.263584,-1.19013,-1.318952,0.549497,-0.614659,-0.806913,0.262797,0.155778,-0.456314,0.555258,-0.343979,1
1.377886,-1.345954,0.426112,0.272487,-0.347639,-1.275655,-0.928052,-0.115934,1.001269,0.112144,0.109793,0.362972,0.816298,0.562152,-0.068542,-0.427791,-0.479205,1
0.938163,-0.502815,0.174351,-0.408899,-0.011691,-0.750638,1.510801,0.312444,0.340569,-1.187164,0.833616,-0.495927,-0.204672,0.374361,-0.176504,1.24457,-0.460342,1
4.565083,1.048715,-0.451002,-0.178737,0.159725,-2.042716,-0.506359,-1.250786,-0.514746,0.857467,1.527398,-0.491373,1.079042,-0.170506,-0.129785,0.37697,0.269275,1
1.73566,-0.774135,-1.263424,0.579931,-3.978092,-0.581378,0.405235,-0.541591,-2.839608,0.650401,-0.733101,0.299633,0.007022,0.211277,-0.370144,0.195153,0.263914,1
-1.474598,-0.57893,-0.746082,-0.680326,-4.369502,0.332487,0.208631,-0.453792,-2.3579,1.590323,-0.747158,0.606899,-1.021475,0.555395,-1.064615,-0.000743,0.218535,1
0.320648,-1.229764,-0.405761,-0.260933,-1.590517,-0.169195,-0.123869,-0.438464,-0.663841,0.051321,0.03668,-0.417331,-0.06837,0.172034,-0.309436,-0.093671,0.103894,1
-1.989204,0.038083,0.679156,-1.004291,-0.030289,-0.0013,-0.47943,-0.570621,-1.486063,0.693379,0.291922,-0.010002,-0.839192,-0.327668,-0.463368,0.299914,-0.222635,1
0.549455,-0.641882,0.180669,-0.084778,0.475861,-1.407957,0.571423,-1.124087,0.020949,0.062391,1.028208,-0.30451,-0.102497,-0.28172,0.38214,-0.358857,0.54722,1
1.444362,0.88005,-0.402291,0.357413,1.573501,-2.19335,0.167094,-0.634184,-1.87235,-0.360789,0.969113,-0.215591,0.643079,-1.623475,1.583103,0.506463,0.534586,1
1.641507,0.289869,-0.108988,-0.98029,0.959463,0.474808,-0.186481,1.501909,-1.808729,0.672607,0.086801,-1.40735,-1.137979,0.016987,-0.372097,-0.588067,-0.958861,1
0.316141,-0.597466,1.074026,0.42495,-0.703431,-2.420586,5.336334,-0.574817,1.171228,-0.580402,-2.034392,0.212331,-0.720453,1.187592,0.37362,-1.345867,0.08276,1
0.476774,-0.226414,1.564596,0.346746,-1.687292,0.038356,0.306959,1.359655,0.041599,-0.011828,-0.903129,-1.043912,-0.347607,-2.219183,0.919245,-3.186188,-1.912859,1
0.133096,-0.96231,-0.096817,-0.291873,-0.60864,-0.186536,-0.198879,-1.639045,-1.574574,0.538934,-0.157232,-1.026843,-0.006667,-0.121842,-0.330106,-0.076306,0.097541,1
-0.260929,-0.364927,2.290448,-0.151981,1.089858,0.35107,1.307511,2.504586,-1.488056,1.727105,0.655659,-0.568534,0.19754,0.154199,-0.77607,-0.224245,-0.465052,1
1.826925,-1.059393,0.961543,0.852585,1.332584,-1.357957,-0.529171,0.400105,-1.173989,0.217278,1.04161,-1.015872,0.883313,-0.693051,-0.408932,-0.76102,-0.3376,1
1.652973,-0.339695,0.392342,0.038292,0.790687,-2.312328,0.27427,1.009651,0.567992,0.986145,0.050803,-1.85562,-0.354764,-0.420688,-0.726496,1.443627,-0.211567,1
0.134402,-0.934834,0.09557,0.242893,0.183811,-2.033396,-1.302796,-0.571175,1.092338,0.545832,-0.030506,1.426632,0.098563,2.357931,0.781146,-0.052713,-0.053045,1
-0.21766,0.527921,0.084009,-0.185056,-0.044523,-1.681638,-1.026246,1.149204,-0.008101,0.762332,-1.174488,-0.158426,0.820516,0.501581,0.717963,-0.29049,-0.165125,1
0.563905,-1.097153,-0.494541,-0.089075,-1.338909,-0.307854,-0.040903,-0.334827,-0.850457,0.592498,0.672131,-0.133584,0.178093,0.430717,-0.093422,0.091952,-0.252624,1
0.66471,-0.829093,0.361481,0.066588,0.581405,-1.28493,0.025374,-0.780839,-0.149552,1.085751,1.402179,-0.112004,0.268722,0.294695,0.017156,-0.041737,0.350454,1
-1.913472,-0.791825,-0.148186,-0.87703,-1.4445,0.535329,-0.006223,-0.086616,-0.798957,0.252536,0.799525,-0.139126,-0.735218,0.04674,-0.26642,-0.149296,0.315617,1
2.817566,-0.222798,-0.554812,0.507106,1.491123,-0.939651,-0.804874,-1.195334,-1.411516,-0.539499,0.855449,-0.418734,0.191724,1.496025,1.452011,0.104324,0.585976,1
1.689549,-0.532219,1.76355,0.397637,2.638978,-3.691984,3.528432,2.323154,1.227529,2.305437,-0.847005,-1.679552,-0.63171,0.041926,-1.932566,2.101432,1.146124,1
-1.992048,0.025332,0.826014,-0.59273,0.408155,-1.822977,0.349838,-0.359081,0.936908,1.010837,1.900241,0.14997,-0.050612,0.357433,-0.109106,-0.030366,0.080557,1
2.714978,-0.649282,0.19425,0.146923,1.450432,-1.567686,-0.732201,-0.833277,0.003076,1.86026,-0.007449,-0.097401,-0.705023,2.340519,0.271092,0.471243,0.000597,1
0.388581,-0.758493,-0.478277,0.080525,-0.337624,-0.618056,-0.318901,-0.46936,-0.865072,-0.039968,-0.576411,-0.06557,0.384461,-0.30814,0.044629,-0.216141,0.335643,1
-2.019113,-0.294376,-0.499233,-0.756094,-1.445402,-0.169817,-0.189938,-0.413061,-1.726354,1.410703,-0.217286,-0.38256,-0.375309,-0.123987,-0.018386,0.566112,0.194581,1
-1.941398,-0.318129,-0.182448,-0.796081,-1.374386,-0.009061,-0.314485,-0.104367,-1.028199,0.756662,-0.165171,-0.0524,-0.585184,-0.076802,-0.284002,0.514082,0.160914,1
1.825346,-1.151922,3.194881,1.368359,2.576446,-1.890854,1.925858,4.016558,-1.209528,2.757779,-0.199272,-0.373388,0.09323,-1.396454,-2.300283,0.266305,0.315963,1
-2.091164,-0.269056,0.345318,-0.427157,-1.104932,-0.731898,-0.81989,1.273441,1.895487,-0.069379,-1.300353,-0.012187,1.663932,0.963205,0.781131,-0.828797,0.34726,1
0.165122,-0.26861,1.76687,0.527977,2.243562,-2.006548,5.125299,1.266733,-1.505979,0.716608,-1.67366,0.226106,0.665672,0.192704,-1.801502,0.374713,1.543147,1
-1.872578,-0.210085,0.337841,-0.637529,-0.364591,0.073062,0.213387,-0.023396,0.079243,-0.320837,0.487093,-0.833934,0.663306,0.281624,0.298976,-0.768641,0.322877,1
-0.083754,-0.620105,-0.048271,-0.036831,-0.312704,-0.891957,-0.863267,0.063034,0.459489,0.158362,-0.382087,1.10431,-0.062442,2.61622,0.676473,0.291526,-0.551427,1
0.228099,-0.715409,-0.536755,-0.130743,-1.328016,-0.024871,-0.058898,-0.272351,-0.448995,-0.541479,-0.863868,-1.010532,0.77087,0.241724,-0.037948,-0.105942,0.317832,1
0.577351,-0.187791,-0.07918,0.323564,-0.080879,-2.280342,0.878384,-0.877536,1.379176,0.374547,-1.124702,-0.566426,0.497025,0.194471,1.126321,-0.70161,0.768003,1
-2.17175,0.006304,0.73785,-0.944678,0.786505,-0.617328,1.607081,-0.490135,0.277506,0.538886,0.822108,-1.3397,-0.070532,0.520379,-0.278469,0.122421,0.204273,1
-2.475519,-0.232957,0.12995,-0.834594,-0.048928,0.554767,1.094556,1.165205,-0.70303,-0.539023,0.205028,-0.466912,-0.147212,0.683883,0.043697,1.033105,-0.239729,1
2.146364,-5.324932,-14.280194,-5.230097,4.512866,-0.133632,1.230449,1.67352,0.277996,0.16567,0.005303,0.862298,0.218283,-0.527599,-0.640696,-1.192767,-0.560559,1
2.146363,-5.32493,-14.280197,-5.230091,4.512867,-0.133629,1.230449,1.67352,0.277997,0.165671,0.005303,0.862298,0.218283,-0.527599,-0.640697,-1.192767,-0.560559,1
2.146362,-5.324927,-14.280199,-5.230085,4.512868,-0.133626,1.23045,1.673519,0.277999,0.165673,0.005303,0.862298,0.218283,-0.527599,-0.640699,-1.192767,-0.56056,1
2.146361,-5.324924,-14.280202,-5.230079,4.512869,-0.133623,1.230451,1.673519,0.278001,0.165674,0.005304,0.862299,0.218283,-0.527599,-0.6407,-1.192767,-0.56056,1
2.14636,-5.324922,-14.280205,-5.230073,4.51287,-0.13362,1.230451,1.673518,0.278003,0.165675,0.005304,0.862299,0.218283,-0.527599,-0.640702,-1.192767,-0.56056,1
2.146359,-5.324919,-14.280207,-5.230067,4.512871,-0.133617,1.230452,1.673518,0.278005,0.165676,0.005304,0.862299,0.218283,-0.527599,-0.640703,-1.192767,-0.560561,1
-2.213481,-0.008842,0.220528,-1.110492,-0.007966,1.092751,-0.192051,-0.21059,-0.60059,-0.763581,-1.093141,-0.717585,-0.20438,-0.214769,-0.181956,0.112441,0.124529,1
-1.902933,-0.539252,-0.541354,-0.592683,-1.506893,0.717617,0.153446,-0.376332,-1.465282,0.394161,0.15593,-0.746361,-0.378655,-0.235541,0.207592,-0.531321,0.969933,1
1.013847,-1.161423,-0.155209,0.282181,-0.568248,-0.397798,0.872549,-1.757681,-1.199089,0.116544,-0.050334,-0.724014,-0.401541,-0.047062,-0.496409,-0.221256,-0.040547,1
0.31034,-0.780707,0.219317,-0.225198,-0.811584,0.454311,-0.441026,-0.170732,0.699986,-1.451094,-0.907538,-0.107065,-0.129991,0.195552,-0.815437,-0.051658,-0.161914,1
0.652399,-0.419317,0.734117,0.303196,0.42695,-1.503509,-0.109784,-0.621383,2.121639,-0.542619,-1.106186,0.526993,-0.072962,0.10791,0.24729,-0.669958,0.307723,1
0.655782,0.182414,0.530303,-0.143559,0.788395,-1.814427,2.265352,-1.756119,2.204967,-0.962885,-0.328019,-1.302445,-1.002717,-0.066141,0.457155,-0.877485,0.981624,1
-1.942953,0.098781,-0.251568,-0.706005,-0.912246,-1.353988,-0.329482,-0.809577,0.108242,1.500033,1.224894,0.356768,0.830164,0.568613,-0.56011,0.138136,-0.003335,1
1.311134,-0.541753,-0.013297,0.412356,-0.081414,-1.388686,1.419064,-1.867975,-0.317297,0.316585,0.27501,-0.743878,-0.873022,-0.905718,0.301305,-0.455888,-0.038005,1
1.317726,-0.84664,0.60843,0.634173,0.271006,-0.681844,0.84247,-0.900274,-1.032057,0.739243,0.235225,-0.476337,-0.316033,-1.330996,-0.198392,-0.550576,0.025725,1
-2.167856,0.681806,-0.143269,-0.267416,0.409294,-0.753789,-0.083815,0.751656,-1.460215,0.435998,-0.015146,-1.039534,1.216616,-0.329753,0.519974,0.315303,0.481498,1
0.175034,-0.23586,0.201586,0.034838,-0.395242,0.810899,0.126492,0.409818,-0.397728,-1.880698,-0.271109,-0.642221,0.704363,0.211311,-0.069091,-0.17871,0.259858,1
0.186585,-0.259799,-0.076557,0.407503,0.398042,-0.83643,-0.030961,-1.699766,-1.537055,0.328264,0.169604,-0.192379,0.20583,-0.515365,0.270275,0.427392,0.300079,1
0.070318,-0.167735,0.0818,0.068829,2.812976,-0.66356,0.739819,-1.263979,-1.805474,-0.094624,1.816159,0.094047,-0.73521,0.168423,0.686762,0.446054,0.112391,1
-2.159667,-0.004056,0.199969,-0.794316,-0.384035,0.888882,0.002895,-0.591818,-1.20792,0.286202,0.205136,-0.505992,-0.546101,-0.155322,-0.311662,0.04882,-0.369623,1
-1.591774,0.490388,0.183544,0.09537,-0.609976,-1.744341,-0.422668,-0.169824,0.757898,0.787269,1.930254,0.044981,1.687634,0.792576,0.273643,-0.779238,0.467321,1
2.720476,-0.762066,-0.174158,1.018146,1.442215,-0.772875,-0.111209,-1.619228,-0.317179,-1.715846,0.059127,-0.290702,0.595303,0.322861,0.424798,0.374963,-0.049043,1
2.875654,-1.336575,0.197804,0.843622,0.799896,-0.412561,-0.210913,-1.855093,-0.202,-0.450114,0.703241,0.502462,-0.117084,0.854513,-0.404821,0.14859,-0.02912,1
2.925096,-1.279677,0.292435,0.59915,0.737322,-0.105207,-0.201918,-1.637349,0.003642,-0.183774,0.684429,0.31612,-0.259146,0.838893,-0.481991,0.040618,-0.06691,1
2.996677,-0.895161,0.228733,0.388441,1.443652,0.189596,0.314491,-0.96357,-0.039104,-0.465946,0.36227,-0.185116,-0.114225,0.940561,-0.187932,0.045721,0.28329,1
3.118277,-0.832763,0.731148,0.560311,1.694496,0.201498,0.205403,-0.707809,-0.271924,0.042519,0.323351,0.196512,-0.288854,1.298228,-0.450743,0.119766,0.285019,1
-1.911019,-0.655838,-0.059768,-0.554866,-1.332972,0.840161,-0.068419,0.123232,-0.142892,-0.187224,0.850233,0.128169,-0.899875,0.078728,-0.552821,-0.179716,0.263024,1
-2.028456,-0.617906,-0.537298,-0.489622,-1.438656,0.601708,0.11892,-0.340262,-1.188439,0.794868,0.772213,-0.366914,-0.585082,0.007878,-0.155584,-0.101518,0.313128,1
-1.924539,-0.435913,-0.687496,-0.411994,-1.534539,0.609541,0.176668,-0.280301,-1.446336,0.515125,0.326317,-0.661395,-0.398279,-0.181609,0.061927,-0.169386,0.729118,1
-2.005621,-0.325334,-0.224395,-0.497338,-1.250887,1.442313,0.168056,-0.308586,-1.724732,-0.138719,-0.110222,-0.223922,-1.008595,-0.336576,-0.033468,-0.317659,0.190675,1
-2.203682,0.183734,0.033993,-0.310253,-0.360543,-0.28584,-0.119254,-0.339233,-1.087611,1.093635,-1.037624,0.146138,-0.297954,-0.232383,0.397341,0.309727,-0.031391,1
-1.874404,-0.578823,-0.015048,-0.571422,-1.159643,0.931741,-0.124719,-0.119264,-0.389743,-0.20026,0.485813,0.134446,-1.108968,-0.118162,-0.589532,-0.132356,0.264859,1
-0.408592,-0.402502,-0.965362,0.07442,-1.570279,0.557308,0.485077,-0.054227,-1.881312,-0.117749,0.421352,-0.791774,0.078141,-0.248018,0.389145,0.149709,0.277856,1
-1.817617,-0.700564,-0.060231,-0.096473,-1.291527,-0.027047,-0.06293,0.59601,0.379085,0.172869,2.017301,0.482911,-0.10977,0.315741,-0.061625,-0.58412,0.499061,1
3.039882,-0.151551,0.683809,0.664581,2.624492,0.425339,-0.039108,-0.359102,-0.90669,-1.010722,0.477771,0.583614,0.215585,0.797655,0.509056,0.372416,0.154785,1
-0.073505,-0.310217,0.559853,-0.163882,1.358376,0.925005,0.034422,-0.699785,-2.241624,0.569837,1.321363,-0.38695,-0.723813,0.696527,-0.436144,-0.155464,-0.450945,1
-1.720313,0.632659,0.192059,-0.591333,-0.795799,-0.818119,-0.736227,-0.891088,0.67883,0.387246,-0.694432,0.273389,0.471275,0.249061,-1.108958,0.051874,0.587735,1
0.217044,-0.252116,-0.150897,0.750257,0.153551,-1.387246,-0.492824,-0.349973,-0.118059,0.658445,0.740486,0.17463,1.017696,-0.061622,0.297775,0.266695,0.307194,1
-0.561209,0.113141,-0.538004,-0.018437,-1.224937,0.605942,0.005821,0.752566,-0.565408,-0.491362,-0.151889,-0.554732,0.098468,0.029311,0.189984,0.211015,-0.216025,1
2.164561,-1.371155,-0.992815,0.986493,-1.745584,-0.183143,0.113151,-0.267223,0.413999,-1.04483,-0.133444,-0.959485,1.159564,0.658706,-0.411474,-0.261292,0.070935,1
3.878271,-2.30226,-0.907285,1.777036,-2.017335,-1.026558,-0.598892,-0.934061,0.706727,0.043185,-1.080618,0.134175,0.443254,0.626349,-0.553031,-0.506528,-0.631778,1
3.87827,-2.302257,-0.907287,1.777042,-2.017334,-1.026555,-0.598891,-0.934062,0.706729,0.043186,-1.080618,0.134175,0.443254,0.626349,-0.553033,-0.506528,-0.631778,1
3.889528,-2.137351,-0.505234,1.952609,-1.829964,-1.742256,1.591116,-1.085171,0.972231,-0.017769,-1.383764,0.396099,-0.155361,0.898673,-0.484342,-0.756224,-0.70167,1
3.889527,-2.137348,-0.505236,1.952615,-1.829963,-1.742253,1.591117,-1.085171,0.972233,-0.017768,-1.383764,0.396099,-0.155361,0.898673,-0.484343,-0.756224,-0.70167,1
3.696797,-0.835364,-0.446523,1.19769,-0.53717,-0.112894,-0.289936,0.249232,0.502954,-1.044218,-1.029213,-1.863859,0.899852,-0.67608,0.192406,-0.348102,-0.978312,1
-2.220045,0.673627,-0.266513,-0.636616,-0.145093,-0.054087,1.356366,-0.898799,-0.791704,0.213464,0.173156,-1.037951,-0.775196,-0.278472,0.208567,0.491483,-0.385639,1
0.418123,0.700468,0.294376,0.162431,0.556534,-0.424977,-0.532214,-0.244734,0.062193,-0.914438,-0.452803,0.14537,0.329348,-0.548973,-0.885176,-0.121984,0.115967,1
4.256905,-1.413932,-0.139125,1.307819,-1.212382,-0.16413,-0.596063,0.87425,0.990584,0.837183,-0.891529,-0.157973,0.149891,-0.737595,-0.014877,-0.286709,-0.708722,1
4.256905,-1.41393,-0.139128,1.307825,-1.212381,-0.164127,-0.596062,0.874249,0.990586,0.837184,-0.891529,-0.157973,0.149891,-0.737595,-0.014879,-0.286709,-0.708723,1
4.218875,-1.437419,-0.087234,1.254549,-0.904534,-0.525586,0.139358,1.169922,1.323891,1.075578,-1.150257,-0.495316,0.006771,-0.724281,-0.212528,0.158507,-0.395906,1
4.218874,-1.437416,-0.087236,1.254555,-0.904533,-0.525583,0.139359,1.169921,1.323893,1.075579,-1.150257,-0.495316,0.00677,-0.724281,-0.21253,0.158507,-0.395906,1
2.50653,-1.32275,-0.331336,1.459555,-0.27437,-0.886585,-0.25523,-0.862059,0.493549,-0.522752,1.075233,-0.416478,1.307943,0.34017,-0.156801,-0.751921,0.539295,1
2.413903,-0.968698,-0.401639,1.186277,-0.240603,-0.824841,0.758096,-0.453975,0.631947,-0.699515,0.875625,-0.732494,0.876314,0.219756,0.0592,-0.176672,0.424838,1
2.483118,-1.108805,0.012916,1.30837,-0.268842,-0.155586,-0.001558,0.055397,0.143212,-0.462698,1.011252,-0.549084,1.177503,-0.281824,-0.027396,-0.626491,0.163379,1
2.45798,-0.272865,0.232597,0.763398,1.019803,-0.538207,0.507395,0.649079,1.022443,-0.236386,0.446588,-1.607828,0.898098,0.065999,-0.037473,0.060819,0.399756,1
-1.709448,1.649393,0.130767,-0.671661,-0.319692,-1.007915,0.694018,-1.524882,0.927852,-0.478554,-1.011052,-0.153664,0.286149,-0.15665,-0.928834,-0.35268,1.195484,1
-1.65802,0.900959,0.090619,0.356407,0.998149,-1.362368,1.030718,-1.527779,-0.044449,0.072391,-0.07477,-0.478489,-0.677931,-0.959992,1.076513,-0.582277,1.198802,1
-2.343019,1.696697,0.319897,-0.920274,1.034173,-0.297199,2.099274,3.155091,0.398056,0.566944,-1.359817,-2.698465,-1.380723,-0.56735,-0.707101,0.998513,0.941476,1
1.690753,-1.237554,-0.552308,1.562658,2.007673,-1.19878,-1.378047,-3.470109,-0.918429,-0.62137,0.646129,2.253168,-0.875484,1.843247,0.507729,-0.03117,1.032263,1
-2.05891,0.468245,-0.40643,-0.153109,-1.750134,0.599097,-0.211833,1.407097,0.525171,-1.036173,-0.72331,-0.115789,0.119825,0.170282,-0.176952,0.377579,0.672098,1
-2.596274,-0.769695,-3.904405,-1.584591,2.87546,0.86595,0.042922,2.533763,-0.392868,-1.651529,0.430483,1.106663,-0.829973,-1.167125,0.789106,0.059956,0.676116,1
-0.456083,0.791949,-0.490981,0.117246,-0.704999,-0.013676,0.10871,0.818716,0.463332,-2.005622,-0.48534,-0.741484,1.437732,0.24213,-0.101359,-0.462339,0.556526,1
1.366535,-0.767384,-0.756081,0.612192,1.013974,0.614026,-0.775404,-1.63906,-0.475263,-2.257528,0.139788,1.386485,-1.709173,1.872055,0.50408,0.49452,0.348374,1
-2.039277,0.175167,-0.048549,-0.446211,-1.679494,2.096256,0.164594,1.407856,-0.760491,-1.211194,0.453915,-0.244888,-1.835987,-0.422803,-0.540786,-0.723259,0.46645,1
-1.991352,-0.248174,-0.834238,-0.00176,-1.729419,1.359094,0.271581,0.227867,-1.565822,-0.449052,0.233165,-0.405225,-1.120617,-0.605201,0.307204,-0.468539,1.300222,1
-0.747604,-2.644846,-3.862043,-1.149082,1.740178,1.144373,0.92158,1.188379,0.577908,-1.429312,-0.076204,-0.33885,-0.132693,0.436422,-0.364984,0.110319,1.069068,1
0.668289,0.17281,0.347363,0.90924,-0.052358,0.56992,-0.489572,0.734548,0.241408,-2.054015,0.756045,0.512458,-0.266358,-0.136981,0.753688,0.330391,0.060642,1
