@RELATION csv_result-credit_edit10

@ATTRIBUTE id REAL
@ATTRIBUTE source_0 REAL
@ATTRIBUTE source_1 REAL
@ATTRIBUTE source_2 REAL
@ATTRIBUTE source_3 REAL
@ATTRIBUTE source_4 REAL
@ATTRIBUTE source_5 REAL
@ATTRIBUTE source_6 REAL
@ATTRIBUTE source_7 REAL
@ATTRIBUTE source_8 REAL
@ATTRIBUTE source_9 REAL
@ATTRIBUTE class {0,1}

@DATA
466,0.03969,-0.005879,0.034368,0.010916,-0.045321,-0.028283,0.006943,0.028312,-0.003108,0.000683,1
467,0.004272,-0.001113,0.011976,0.021314,0.001896,-0.045332,-0.000467,-0.003329,0.028869,-0.034824,1
468,-0.019911,0.001273,-0.053143,0.011381,-0.062645,0.009821,-0.037172,0.016118,0.004981,0.02464,1
469,-0.009007,-0.033247,0.037954,0.009932,-0.043219,-0.025373,-0.025477,-0.006226,-0.001482,0.002543,1
470,0.017268,0.002374,0.042626,0.005415,-0.060557,-0.010095,0.011486,0.015976,-0.018962,0.030253,1
471,-0.042471,0.09194,-0.040055,0.034976,-0.005731,0.034466,-0.109714,-0.039129,0.025508,-0.104244,1
472,0.010398,-0.012562,0.023338,0.003623,-0.086254,-0.017207,0.00143,0.018113,0.00231,0.031916,1
473,0.033792,0.00774,0.034055,0.032484,0.025471,-0.06588,-0.004859,-0.026106,0.056808,-0.053426,1
474,0.023274,-0.012518,0.00146,0.028081,0.023452,-0.047303,0.019521,0.008956,0.023378,-0.028075,1
475,0.00471,-0.008427,0.009328,0.009838,-0.039913,-0.047251,-0.016749,0.015687,0.024176,0.005945,1
476,0.029907,0.026903,0.027552,0.01501,-0.055859,-0.04014,0.012741,0.020965,0.004645,0.011898,1
477,0.025319,0.029094,-0.012548,0.018935,-0.00756,-0.005569,-0.023996,0.026768,0.027466,0.009224,1
478,0.035727,0.009777,0.027235,0.010381,-0.057119,-0.033945,0.016021,0.026334,0.000995,0.008252,1
479,0.045661,-0.013237,-0.042557,0.009085,-0.046467,0.031805,0.010962,0.025499,0.039704,0.015197,1
480,0.027767,-0.001359,-0.008215,0.02319,0.002106,-0.032366,0.034269,0.015975,0.011477,-0.005977,1
481,0.007276,0.023968,-0.070861,0.027233,-0.027885,0.060569,-0.022871,0.051916,0.022917,0.037371,1
482,-0.036047,-0.071632,-0.013377,0.019467,-0.06803,-0.031192,0.042605,0.044159,0.044224,-0.074132,1
483,-0.100972,-0.030006,-0.059011,0.023647,-0.05751,-0.025401,-0.054579,-0.064999,0.121731,-0.094049,1
484,0.030597,0.036581,-0.01555,0.030626,-0.012437,-0.027689,-0.008408,-0.011479,0.045562,-0.010642,1
485,0.018613,0.02262,-0.080908,0.042943,-0.017493,0.003922,0.004858,-0.021257,0.031039,-0.015767,1
486,-0.032323,0.002214,0.013268,0.012818,0.019894,0.01423,0.042803,-0.00372,0.000019,-0.045583,1
487,0.038912,0.034666,-0.040028,0.02373,-0.02122,-0.03882,0.024618,0.010303,0.018781,0.008388,1
488,0.008946,0.012379,-0.057007,-0.018935,-0.033787,-0.024789,0.043476,0.016877,-0.001497,0.002316,1
489,-0.008709,-0.013846,0.003809,0.014136,-0.039297,0.005229,0.003452,0.0288,0.019351,0.013075,1
490,-0.036882,-0.001705,-0.036282,0.033943,-0.019155,-0.019603,0.028373,0.01917,-0.006635,-0.012357,1
491,-0.010368,0.03325,-0.046546,0.015704,-0.026656,-0.031915,0.017389,0.014084,-0.020384,-0.018807,1
492,0.001098,-0.030019,0.032669,0.028144,-0.026728,-0.012632,-0.012239,0.007536,0.003592,-0.02134,1
493,0.008039,0.00104,0.016215,-0.015584,-0.019017,-0.040646,-0.007628,-0.012391,0.010505,-0.005692,0
494,0.01939,-0.009842,0.029616,-0.020444,-0.009078,0.033709,0.035724,-0.017837,0.003743,-0.03601,0
495,0.013242,-0.006377,0.000546,-0.004175,0.015092,0.019173,0.01636,-0.007179,0.017861,-0.042348,0
496,-0.001295,-0.006114,0.004961,-0.028177,-0.075429,0.014395,0.026966,-0.014267,-0.074326,0.013168,0
497,-0.010478,0.017466,0.00044,-0.004763,0.005825,-0.046745,0.006465,-0.018915,0.019659,-0.043448,0
498,-0.00968,-0.025877,0.033165,-0.029419,0.019819,0.034673,-0.03994,-0.034371,0.018526,0.022538,0
499,0.015071,-0.010957,0.027913,0.062047,-0.031633,-0.008919,0.02461,0.028425,0.034711,0.039705,0
500,-0.056868,-0.018267,0.009934,-0.020193,-0.001868,0.017757,0.007503,-0.00454,0.007799,0.004998,0
501,-0.025843,-0.009223,0.015562,-0.016727,0.027855,0.06899,0.041182,-0.059877,0.001363,-0.018149,0
502,-0.019287,-0.014477,-0.016932,-0.004253,-0.022672,-0.039052,-0.01234,0.035964,-0.025262,0.034679,0
503,0.026573,0.009597,-0.033661,0.013005,-0.000908,-0.013148,-0.022529,0.000203,0.017248,-0.002868,0
504,0.042067,-0.036558,0.052095,-0.033236,0.026352,0.006872,-0.019614,0.031925,-0.012415,-0.023151,0
505,-0.011652,0.034218,-0.002044,-0.024744,0.030456,0.01272,0.06245,-0.012417,-0.018896,-0.035344,0
506,0.001366,0.022199,0.010554,0.007582,-0.003277,-0.051097,0.002848,-0.011645,-0.029836,0.002521,0
507,0.03997,0.008642,0.003584,-0.029041,0.020517,-0.007689,0.029304,0.023321,-0.03492,-0.009415,0
508,-0.030226,-0.081841,-0.015991,0.029305,-0.021007,0.024057,0.045248,0.046768,-0.01893,-0.018885,0
509,-0.005029,-0.021563,0.015712,-0.051829,0.028244,0.033535,-0.050778,0.049964,-0.004396,0.021063,0
510,-0.022941,-0.100008,-0.010776,0.039089,0.009286,-0.041122,0.023042,0.008326,-0.033545,-0.050978,0
511,0.028715,0.000533,-0.048402,0.002373,-0.019333,-0.014297,-0.022961,-0.016404,-0.093434,0.018326,0
512,-0.016955,-0.020768,0.008435,-0.011991,-0.012335,0.023823,-0.011166,0.004521,0.005272,-0.006033,0
513,0.026083,0.009612,0.024364,0.001456,-0.023369,0.051908,-0.006111,-0.00898,0.000119,-0.012749,0
514,0.027579,0.01935,-0.012734,0.003584,-0.005503,-0.060863,0.023746,-0.038038,-0.050421,-0.032162,0
515,0.007796,0.022078,-0.01178,-0.029803,0.024785,-0.012354,-0.02663,0.003362,0.026815,0.005324,0
516,0.005286,-0.025398,0.035473,-0.015785,-0.03929,0.053878,-0.001308,-0.015081,-0.012979,0.016186,0
517,-0.008281,-0.003326,-0.015091,-0.007097,-0.027873,-0.018566,0.003619,-0.001748,0.025938,-0.007262,0
518,0.04725,-0.013855,0.050984,0.014651,-0.052158,0.002885,-0.012855,-0.018344,-0.042918,-0.025434,0
519,0.011181,0.012294,0.008259,0.093431,-0.032789,0.020552,-0.003703,0.025077,0.059463,0.059593,0
520,-0.037272,-0.046555,-0.055211,-0.013871,-0.06188,0.010314,-0.0131,-0.027083,-0.027749,0.035936,0
521,-0.017329,0.016981,-0.022083,0.008782,-0.00031,-0.00649,0.005832,0.009166,-0.014637,0.022388,0
522,-0.072766,0.043268,0.021169,0.037671,0.001856,0.046591,-0.049018,-0.000122,-0.040353,0.002718,0
523,0.009589,-0.023158,0.001678,-0.036211,0.000411,-0.028326,0.032182,-0.008564,0.019368,-0.005501,0
524,0.025676,0.036106,-0.01856,0.03512,-0.003477,-0.038747,-0.010227,-0.005171,-0.006146,-0.004787,0
525,-0.000443,0.024552,0.021484,0.066326,0.0089,-0.010319,0.033758,0.050291,0.025633,-0.00662,0
526,0.023782,0.006242,0.005207,-0.026653,-0.003956,-0.009487,-0.024568,-0.000733,0.01056,0.00302,0
527,0.006607,0.039426,-0.005683,0.00445,-0.044887,0.010984,-0.01116,-0.012177,0.026611,0.021333,0
528,-0.028587,-0.001433,0.006604,-0.019363,0.014628,-0.000689,-0.030128,0.0023,0.046441,-0.00299,0
529,-0.033535,-0.022248,0.017326,-0.018096,0.025415,0.005365,-0.022479,-0.002717,0.025413,-0.012922,0
530,0.073373,0.018546,0.045808,0.043536,-0.058784,0.073349,0.034749,-0.038508,-0.027266,-0.041752,0
531,-0.003022,0.011847,0.020038,-0.044759,-0.003417,-0.004595,0.019125,-0.027754,0.003013,0.006976,0
532,-0.0021,-0.004485,-0.036604,0.009659,-0.023192,0.033739,-0.000131,-0.002143,0.025602,0.015451,0
533,-0.018093,0.006284,0.016082,0.00117,-0.018247,-0.022097,0.008625,-0.001663,0.022315,-0.000221,0
534,0.003309,0.014863,-0.018567,-0.001712,-0.023853,-0.008622,-0.021861,0.037688,-0.03176,0.006164,0
535,-0.010727,-0.016354,0.023824,-0.019637,0.023098,0.057949,-0.040854,-0.039793,0.025438,0.035663,0
536,-0.005444,0.055463,-0.044497,-0.03108,0.034715,0.055094,0.009465,-0.071115,-0.043062,-0.016991,0
537,0.036741,-0.035178,0.030147,0.00694,0.008887,-0.012856,-0.030913,-0.083207,-0.011899,0.004444,0
538,0.010873,0.020404,0.015686,-0.03403,0.000942,-0.035384,0.012765,-0.002763,0.039792,-0.016612,0
539,-0.000193,-0.001777,-0.094665,-0.003382,-0.009639,-0.009289,0.013824,-0.040671,-0.017541,-0.02444,0
540,-0.005231,0.035862,-0.038768,0.000783,-0.005937,-0.05389,0.014881,0.048766,-0.006059,-0.000174,0
541,0.008992,-0.000997,0.010182,0.078745,0.000934,0.066612,0.048258,0.009657,0.038097,0.034984,0
542,-0.024724,-0.005233,-0.016387,-0.020545,-0.072003,0.001202,-0.006513,-0.008207,0.021499,0.021101,0
543,-0.052354,-0.079592,0.035827,0.013491,0.022474,0.024075,0.077499,0.00616,-0.041474,-0.056674,0
544,-0.007887,0.006433,0.011334,-0.042118,0.007183,0.012126,0.005969,0.005936,0.012451,0.000465,0
545,-0.063454,-0.026586,0.036733,-0.031226,0.007674,0.034443,-0.05543,0.027891,0.018768,0.016494,0
546,0.017026,-0.020646,0.018747,-0.021446,-0.022037,-0.011968,0.017215,0.014424,0.01768,0.00731,0
547,0.013647,0.024283,-0.015963,-0.009278,-0.015029,0.008623,-0.003764,0.035455,-0.095726,0.005162,0
548,-0.005786,0.026287,-0.023373,0.019706,-0.016723,-0.004389,-0.000661,0.006866,0.021784,0.004448,0
549,-0.024518,0.024239,-0.045662,-0.024227,0.01224,-0.027053,0.00883,0.029234,0.009643,-0.013804,0
550,0.021185,0.02764,-0.005826,-0.006797,0.020876,0.06676,-0.013637,-0.033603,0.045396,0.032077,0
551,0.002009,-0.001835,0.018036,0.009154,-0.004905,-0.034348,-0.014957,-0.011676,-0.017079,-0.018757,0
552,-0.008055,-0.004415,0.003501,0.001638,-0.049553,0.002388,0.0057,-0.007133,0.010786,-0.015014,0
553,0.023803,-0.004604,0.011512,0.024967,0.01153,-0.006752,-0.024717,-0.039377,0.024169,-0.008744,0
554,0.029932,0.002633,0.035568,0.056055,-0.028326,0.026947,-0.039142,0.040194,-0.016735,0.08945,0
555,0.06498,-0.013638,-0.129342,-0.005619,0.023151,-0.053438,-0.038051,-0.184936,-0.034126,0.034407,0
556,-0.002271,-0.003246,0.031386,-0.034599,0.020683,0.044235,0.025591,-0.041641,0.006688,-0.015391,0
557,0.02644,0.02236,-0.016211,-0.016004,0.018505,0.004663,0.025889,0.014473,0.014926,-0.041048,0
558,0.038162,-0.004874,0.02495,-0.019382,0.035907,0.009979,-0.037764,-0.057824,0.02823,0.030714,0
559,0.016888,0.043975,-0.016018,-0.032433,0.00353,-0.010866,-0.00303,0.032448,-0.001217,-0.022601,0
560,0.020557,-0.024353,0.023338,-0.000482,-0.032091,-0.038537,-0.021709,-0.016585,-0.005126,-0.004341,0
561,0.027689,-0.030049,0.054482,0.00878,0.000313,0.036859,0.00202,-0.003899,-0.053611,-0.007262,0
562,0.003084,-0.001228,0.006448,-0.016803,0.005423,-0.045921,-0.00293,0.040937,0.011813,-0.020217,0
563,0.028214,0.011283,0.023839,-0.019395,0.011121,0.012224,0.000931,-0.026776,-0.063419,-0.002938,0
564,0.097283,0.09997,0.029815,-0.020014,-0.085398,0.127637,0.093739,-0.005172,0.067774,-0.095154,0
565,0.039809,0.026488,0.04372,0.058695,0.024103,0.011949,0.028231,0.016696,-0.06025,0.024495,0
566,0.016251,0.012029,-0.004039,-0.015133,-0.048592,0.018255,0.035873,0.00311,-0.032102,0.00069,0
567,-0.002034,0.011337,0.011691,0.003696,-0.031325,-0.047928,-0.009141,0.007071,0.01711,-0.014934,0
568,-0.050066,0.009302,-0.022176,-0.008886,0.017838,0.019192,-0.02933,0.035358,-0.015161,0.018035,0
569,0.008945,0.007439,-0.00039,-0.00638,0.01329,-0.013184,-0.014678,0.010755,-0.012709,-0.008808,0
570,-0.01248,0.014342,-0.025852,0.011631,-0.025015,-0.043613,0.019447,0.026537,0.01286,0.002308,0
571,-0.011643,0.004368,-0.033529,-0.01708,-0.041615,0.047386,-0.034476,-0.006553,-0.010198,0.049439,0
572,-0.112281,-0.039994,-0.018666,0.005078,-0.01896,-0.004268,-0.004193,0.005409,-0.00808,-0.022746,0
573,0.019429,-0.020569,0.019475,-0.009358,-0.021414,-0.009215,0.038915,-0.01914,-0.030555,-0.016831,0
574,0.013563,0.011816,-0.029236,-0.005736,-0.019632,-0.002622,0.007274,0.01728,0.017801,0.006637,0
575,0.041884,-0.012963,0.023034,-0.025087,-0.001904,-0.034892,-0.018983,-0.01948,-0.003678,-0.018128,0
576,-0.005569,0.003382,0.014991,-0.018622,-0.01438,0.007576,0.017605,0.008125,0.024656,-0.020046,0
577,-0.052916,-0.060626,0.079021,-0.019423,0.016077,0.031344,-0.043736,-0.039321,0.036568,-0.001073,0
578,0.000197,-0.011903,0.020247,-0.042399,-0.01232,-0.027358,-0.004873,0.005486,0.048504,-0.018832,0
579,0.002805,-0.046711,0.034085,-0.027441,-0.04637,0.002497,0.003636,-0.004987,0.017997,-0.020438,0
580,-0.000269,-0.021082,-0.015911,0.012316,-0.0342,-0.058744,-0.05448,-0.039225,0.029124,0.00145,0
581,-0.005368,0.002773,-0.005189,-0.029838,0.019651,0.026499,-0.007548,0.012956,0.034088,0.019877,0
582,0.002309,-0.000092,-0.001628,-0.015124,0.00064,-0.014914,0.014835,0.00344,0.028195,-0.018698,0
583,0.000357,-0.011686,0.017194,-0.059222,0.053322,0.027581,-0.025097,0.01763,0.033293,0.037915,0
584,-0.031502,-0.035286,0.006168,0.006732,-0.044437,-0.021839,-0.003654,0.013527,-0.041926,-0.017682,0
585,-0.000314,-0.009428,0.025852,-0.044204,-0.008976,-0.005028,-0.007968,-0.018127,-0.018619,0.003516,0
586,-0.01472,0.061504,-0.053424,0.000015,0.015116,-0.013129,0.012931,0.013222,0.008886,-0.001737,0
587,0.00619,0.002803,0.022023,0.008072,-0.020091,-0.05235,0.00503,0.011814,0.027689,-0.017132,0
588,0.022619,0.008155,-0.014848,0.009999,-0.005757,0.004743,-0.028922,0.00668,0.029658,-0.033479,0
589,-0.022716,0.002434,-0.019572,-0.01885,0.019738,0.014381,-0.035295,0.029077,-0.007502,0.020667,0
590,0.02484,-0.022731,0.010201,-0.017452,0.025327,0.032933,0.072491,-0.023787,-0.076515,-0.017731,0
591,0.005802,-0.007002,0.011589,-0.012474,-0.027653,-0.03268,-0.025615,-0.008493,0.018644,-0.0165,0
592,0.023698,-0.010684,0.012728,-0.02983,-0.017517,-0.002697,-0.041299,-0.015768,0.00167,0.024201,0
593,-0.04926,-0.000081,-0.010576,-0.021795,0.030556,0.037863,0.021381,-0.029351,0.002557,-0.009716,0
594,-0.012278,0.053005,-0.011882,-0.04104,0.001543,0.00415,0.006653,0.004951,-0.034715,0.024357,0
595,-0.026182,-0.001534,0.023411,-0.04105,0.017049,0.072834,0.029307,-0.057301,-0.012275,0.003405,0
596,0.008425,-0.024983,0.032615,-0.010759,-0.009977,-0.013948,-0.006658,-0.033835,-0.017281,-0.010142,0
597,-0.012645,0.008809,0.010691,0.043654,-0.038964,-0.000569,0.033985,0.054514,0.025044,0.02742,0
598,-0.02207,-0.067443,0.057282,0.040116,-0.035362,-0.003976,-0.042122,-0.010183,0.037919,-0.032476,0
599,-0.016326,-0.005027,0.025747,-0.036711,0.042262,0.011941,0.037503,-0.022802,-0.01809,-0.037927,0
600,-0.022729,-0.000875,0.012646,0.001625,-0.026662,-0.019835,-0.010463,0.001731,0.018012,-0.006328,0
601,-0.011113,0.039487,-0.008825,-0.029741,-0.005406,-0.031683,0.015014,0.004218,0.041105,-0.013113,0
602,0.020217,-0.00241,0.010934,0.021829,-0.010682,-0.065025,-0.012381,0.004576,0.007606,-0.043779,0
603,0.00846,0.006345,0.02015,-0.025953,0.0085,0.000792,0.016246,-0.02226,-0.052341,-0.011438,0
604,-0.049991,0.010845,-0.001896,-0.001616,-0.005592,-0.045386,0.016972,0.007693,-0.02982,-0.008254,0
605,-0.021182,-0.003457,0.025056,-0.04406,0.004842,0.039458,-0.043169,0.006148,-0.02364,0.05594,0
606,-0.005853,-0.013845,0.002076,-0.036705,-0.002749,0.023158,0.01661,-0.006926,0.01285,0.008561,0
607,0.007254,0.004242,0.048029,0.058605,-0.017602,0.001134,-0.018954,0.044857,0.001736,0.047812,0
608,-0.043991,-0.008738,0.009284,-0.012504,0.002851,0.02331,-0.016864,-0.007714,0.009265,0.002025,0
609,-0.024518,0.03313,-0.044705,-0.00579,-0.073553,0.01486,-0.023608,-0.023736,0.00823,0.063382,0
610,0.021295,0.060254,-0.017989,-0.021401,-0.000363,0.012102,0.004801,0.039575,-0.048708,0.039996,0
611,0.007872,0.001603,0.006492,0.026117,0.016294,-0.072078,0.002714,0.010525,0.032646,-0.035621,0
612,0.001487,0.047788,-0.018182,-0.020928,-0.019545,-0.028379,-0.00429,-0.021378,0.0074,-0.007058,0
613,0.024355,-0.011206,0.00936,0.018135,-0.047564,0.006182,0.014926,-0.027507,-0.03181,-0.033169,0
614,0.020685,0.006895,0.005414,-0.035349,0.022136,-0.021661,-0.026306,-0.003772,0.00809,0.000324,0
615,0.005323,0.004426,0.003199,-0.033386,0.036676,0.031839,-0.048671,-0.003898,-0.039161,0.05364,0
616,-0.010338,0.027865,0.003332,-0.013219,0.037553,0.050628,0.007697,-0.012273,0.057601,-0.028762,0
617,0.024372,-0.057619,0.044667,0.013194,-0.02167,-0.004561,0.031245,-0.006717,0.031387,-0.003445,0
618,-0.029379,0.040425,-0.013871,-0.048076,0.060662,0.078643,0.000534,-0.009952,-0.056392,-0.013015,0
619,-0.079641,-0.070261,-0.036835,-0.02089,0.008358,0.009517,-0.007682,0.01682,-0.012455,-0.06176,0
620,0.059725,0.080256,0.033468,0.04849,-0.060661,0.072602,0.078721,0.042807,0.004156,-0.020215,0
621,0.016127,-0.025074,0.04234,-0.05452,0.011617,0.008643,-0.025083,-0.039503,0.007288,0.016667,0
622,0.042055,0.018765,0.029224,0.011392,-0.005717,-0.060271,-0.054296,-0.000572,-0.008373,-0.002506,0
623,-0.008593,-0.003153,-0.004323,0.006461,-0.006016,-0.036684,-0.002256,-0.003427,-0.031592,-0.036892,0
624,0.008953,0.022246,-0.025228,0.006178,0.032486,0.008087,-0.051248,0.014149,0.045222,0.011776,0
625,-0.008767,0.018925,-0.008164,-0.014785,0.052212,-0.01779,0.01016,-0.007126,-0.01466,-0.051241,0
626,-0.024014,0.023484,-0.000264,-0.025341,0.055765,-0.016343,0.028657,-0.020456,-0.03205,-0.044395,0
627,0.022818,-0.054268,-0.026871,-0.024585,0.015511,-0.009751,0.037234,-0.174523,-0.036964,-0.038209,0
628,0.007744,0.021733,-0.015946,0.000071,-0.035648,-0.005117,-0.04135,-0.020042,-0.00525,0.014865,0
629,-0.000799,0.042074,-0.048343,-0.00948,0.018736,-0.032787,-0.020613,0.016433,0.023237,-0.006065,0
630,0.006897,0.025377,-0.022546,-0.012295,-0.00706,-0.046418,0.019735,0.025366,-0.003602,0.002999,0
631,-0.050399,0.032045,-0.022997,-0.014747,-0.002609,-0.026043,-0.00302,0.010499,0.021573,-0.02144,0
632,-0.0036,-0.024129,0.058189,0.016787,-0.003584,-0.054574,-0.043816,-0.024969,0.034262,-0.033902,0
633,-0.02237,0.004227,0.018355,-0.031079,-0.040543,-0.017432,0.000281,-0.014624,-0.02062,-0.001546,0
634,-0.020266,0.00389,0.007532,-0.018058,0.015952,-0.021448,-0.017484,0.000109,0.017888,-0.015667,0
635,0.031852,-0.020236,0.029962,-0.008268,0.013715,-0.024798,-0.050378,-0.001215,-0.033774,-0.00405,0
636,-0.074386,-0.014783,0.013398,0.010601,0.022256,0.017105,0.040019,-0.017359,-0.028858,-0.041911,0
637,-0.027584,0.028727,-0.039175,-0.020252,0.000581,-0.007669,0.002102,-0.031877,0.020458,-0.002195,0
638,-0.010838,-0.019765,0.046099,-0.002984,0.04566,0.00923,0.028721,-0.014498,-0.015725,-0.039481,0
639,0.00721,0.022366,0.009266,-0.019478,-0.003636,0.076114,0.052021,-0.001075,-0.037866,0.018129,0
640,-0.063899,0.035213,-0.091879,-0.063166,0.035657,-0.006957,-0.003401,-0.015847,-0.031785,-0.036828,0
641,-0.03407,0.003995,-0.013285,-0.028881,0.00115,0.000125,-0.014576,0.016615,-0.013248,-0.021082,0
642,0.013713,0.045578,-0.012493,0.037295,0.029839,-0.01753,-0.012316,-0.003731,0.032105,0.007017,0
643,-0.003963,0.006201,0.025569,-0.020728,0.019819,0.052935,-0.019695,-0.005188,0.055085,0.031982,0
644,0.024336,-0.009695,-0.004031,0.034782,-0.014788,-0.00248,0.004731,0.01419,-0.015944,-0.006753,0
645,0.016209,-0.019457,0.031073,-0.006916,-0.068984,-0.007625,0.006388,-0.039771,-0.061859,0.010025,0
646,-0.062291,-0.027685,0.022548,-0.03709,-0.023784,0.019643,0.006659,-0.009904,-0.01538,0.008202,0
647,-0.027511,-0.010922,0.010271,-0.044772,0.02706,-0.006352,-0.013624,0.041362,0.048661,-0.027647,0
648,0.001641,0.029478,-0.002235,-0.003854,0.008453,0.035323,-0.005122,-0.007651,0.035758,-0.003016,0
649,-0.025952,-0.015551,-0.014386,-0.016073,0.028116,-0.035969,0.001321,0.054298,-0.025556,-0.016271,0
650,0.002133,0.027917,-0.043691,0.024765,-0.00376,-0.055218,-0.016421,0.01359,-0.001813,-0.020548,0
651,0.00527,0.036121,-0.035028,-0.011999,0.015449,-0.030422,-0.020124,0.054518,-0.026732,-0.00091,0
652,-0.078439,-0.018405,0.001279,-0.031332,-0.022181,0.020431,0.010142,-0.002291,0.011729,0.001184,0
653,-0.012669,-0.011748,0.029107,-0.030127,0.043007,0.043365,0.030702,-0.02485,0.031019,-0.038974,0
654,-0.007989,0.048241,-0.050896,-0.024226,0.014889,-0.032195,0.00247,-0.001135,-0.028165,0.00006,0
655,0.019006,0.013299,-0.038299,-0.001157,-0.045071,-0.004045,-0.032562,0.037841,-0.052261,0.030617,0
656,0.001622,0.014734,-0.047233,0.016802,-0.002739,-0.014331,-0.042728,-0.001031,0.057884,0.009488,0
657,-0.014655,0.000868,0.008626,-0.024938,0.012997,0.004452,0.000553,0.00037,0.058406,-0.009163,0
658,-0.011921,-0.018217,-0.000739,-0.012377,-0.011818,-0.028636,-0.011187,-0.013324,-0.053096,-0.013465,0
659,0.018122,0.077444,-0.005639,-0.01341,-0.001993,0.031664,-0.022395,-0.003759,-0.023966,0.070813,0
660,-0.014063,0.010937,-0.007388,-0.008774,0.027319,-0.050864,-0.013169,0.030041,-0.006522,-0.003296,0
661,0.021811,-0.004342,0.022718,-0.072823,0.037959,-0.040443,-0.003094,0.044303,-0.000698,0.005564,0
662,0.015506,0.028526,0.012431,-0.009368,-0.006433,0.015881,0.016695,-0.028601,0.02358,-0.002505,0
663,0.011507,0.015095,0.010092,0.050405,-0.006645,-0.026799,0.031883,0.042058,-0.012698,0.060412,0
664,-0.065546,-0.028731,0.021762,-0.028713,0.010011,-0.009156,-0.040056,0.000476,0.013102,0.005799,0
665,0.048439,-0.019707,0.041197,-0.021544,-0.030109,-0.059845,-0.019721,-0.031709,-0.025543,-0.02492,0
666,-0.028119,0.007108,-0.062078,-0.038506,-0.01232,0.006905,0.026554,0.059112,-0.021972,0.010647,0
667,0.0121,-0.03554,-0.060825,0.013426,0.006112,-0.028252,0.012412,0.014967,-0.029647,-0.087147,0
668,-0.000891,0.034775,0.006499,0.006251,-0.017178,0.057574,0.03879,-0.003068,0.029823,-0.026122,0
669,0.012334,0.05155,-0.040917,0.038593,-0.023188,0.010431,-0.026324,-0.03275,0.003528,0.018655,0
670,-0.015993,0.012674,0.006704,-0.032431,0.019545,0.047988,0.04853,-0.033203,-0.047226,-0.016036,0
671,-0.069977,0.009025,0.015461,0.019401,-0.005863,0.00965,0.026571,0.005421,-0.073374,-0.016407,0
672,-0.055471,0.059561,-0.003475,0.017429,-0.032061,0.039963,-0.001327,-0.034339,0.040102,-0.023581,0
673,-0.009485,-0.022183,0.014279,-0.04456,-0.004636,0.015562,-0.002632,0.003632,0.002889,0.010938,0
674,-0.003236,0.026732,0.029199,-0.028455,0.00592,-0.002488,0.05278,-0.028173,0.003933,-0.053616,0
675,0.023447,0.0326,0.010611,0.005554,-0.028141,0.009613,-0.010581,-0.047786,0.008814,0.016547,0
676,-0.017755,-0.016646,0.003298,-0.017852,-0.012353,-0.019848,-0.005129,0.022605,0.005691,-0.00521,0
677,-0.00649,0.015979,0.014327,0.069326,-0.013313,-0.035987,0.018926,0.037882,-0.011897,0.014948,0
678,-0.063204,0.010616,-0.022996,-0.007049,0.025063,0.009598,0.002728,-0.008637,-0.030966,0.02458,0
679,0.01127,0.040595,0.002731,-0.021544,-0.005633,-0.009014,0.021057,-0.010695,0.013446,-0.010456,0
680,-0.008261,0.033108,-0.001363,0.009785,-0.046937,-0.04909,0.019117,0.005115,0.003273,-0.006115,0
681,-0.020396,-0.010621,0.024982,0.015577,0.014179,0.01436,0.042292,-0.006396,-0.010012,-0.048708,0
682,-0.00475,-0.019291,0.017885,0.024967,-0.028484,-0.012416,-0.008926,0.047784,-0.046795,0.027387,0
683,-0.011769,0.028199,0.016056,-0.019313,-0.01812,0.050414,-0.011304,-0.015385,0.004143,0.026325,0
684,-0.062227,0.014678,0.00225,-0.012195,-0.029262,0.015487,0.025898,0.022258,0.038464,-0.01533,0
685,0.045263,-0.014388,0.001284,-0.019962,0.035404,0.010182,-0.003217,-0.007229,-0.045943,-0.003369,0
686,0.016315,0.000532,0.038156,-0.040254,0.02412,0.035107,0.020249,-0.029628,-0.053756,-0.005555,0
687,-0.031709,0.039746,-0.050577,0.016901,-0.019666,-0.039424,0.004271,0.028437,-0.011119,-0.011337,0
688,0.021717,0.009958,-0.002549,0.001543,-0.017164,-0.010713,0.000663,-0.005113,0.002874,-0.010027,0
689,-0.0807,0.005678,0.022185,0.021273,-0.023376,0.019293,-0.029364,-0.009922,0.035981,-0.043292,0
690,-0.020474,0.009781,-0.010439,0.026516,0.000356,-0.012483,-0.009587,-0.083572,-0.007834,-0.057799,0
691,0.022092,0.005927,0.009239,-0.019688,0.033229,-0.008227,0.022447,0.007981,0.019475,-0.017574,0
692,-0.017344,0.026726,0.004645,0.068933,0.02173,0.017361,0.091291,0.018696,-0.016259,-0.017641,0
693,-0.031362,0.007858,0.011136,-0.041724,0.015677,-0.017715,-0.010827,-0.004981,-0.004462,0.004442,0
694,0.007361,0.010736,0.017766,-0.028773,0.007183,-0.036518,0.00634,0.00931,0.037628,-0.021964,0
695,0.024092,0.003222,0.020136,-0.032238,0.050374,0.055277,-0.061472,-0.015692,-0.031845,0.06968,0
696,0.033905,-0.091611,0.050851,-0.000371,0.098045,0.033862,-0.01408,-0.015259,-0.089528,0.034939,0
697,0.019429,-0.151504,0.000074,0.109068,0.050953,-0.080203,0.047259,-0.022851,-0.029147,-0.069673,0
